name,id,wikidataId,firstAuthor,numOfCoAuthors,title,subtitle,normalizedGenre,digitalSource,originalSourcePublisher,originalSourcePubPlace,originalSourceYear,originalSourceNumberOfPages,yearNormalized,size,libretto,averageClustering,density,averagePathLength,maxDegreeIds,averageDegree,diameter,datePremiered,yearPremiered,yearPrinted,maxDegree,numOfSpeakers,numOfSpeakersFemale,numOfSpeakersMale,numOfSpeakersUnknown,numOfPersonGroups,numConnectedComponents,numEdges,yearWritten,numOfSegments,wikipediaLinkCount,numOfActs,numOfScenes,wordCountText,wordCountSp,wordCountStage,numOfP,numOfL
"tieck-leben-und-tod-der-heiligen-genoveva","ger000531","Q105762516","Tieck","0","Leben und Tod der heiligen Genoveva","Ein Trauerspiel","Tragedy","http://www.textgridrep.org/textgrid:wdfd.0","","","","","1800","68","false","0.8409832260663463","0.15978928884986832","2.0794556628621597","siegfried","10.705882352941176","4","","1807","1800","52","68","6","55","7","13","1","364","1799","61","0","0","0","46522","46138","1099","246","5676"
"tieck-prinz-zerbino","ger000259","Q55021950","Tieck","0","Prinz Zerbino oder die Reise nach dem guten Geschmack","Ein deutsches Lustspiel in sechs Akten","Comedy","http://www.textgridrep.org/textgrid:wd1q.0","","","","","1799","125","false","0.8932328313898322","0.11935483870967742","2.361032258064516","nestor","14.8","4","","","1799","70","125","10","81","34","7","1","925","1797","52","1","6","50","58031","57458","2017","2092","3148"
"tieck-ritter-blaubart","ger000274","Q55999073","Tieck","0","Ritter Blaubart","Ein Ammenmärchen in vier Akten","","http://www.textgridrep.org/textgrid:wd6t.0","","","","","1797","25","false","0.8258606842074334","0.4166666666666667","1.6866666666666668","klaus","10","3","","1835","1797","20","25","4","20","1","3","1","125","1796","15","0","4","15","21134","20682","858","974","105"
"toerring-agnes-bernauerin","ger000404","Q55999126","Törring","0","Agnes Bernauerin","Ein vaterländisches Trauerspiel","Tragedy","http://www.textgridrep.org/textgrid:wf6k.0","","","","","1780","27","false","0.7711651940410111","0.3504273504273504","1.8461538461538463","albrecht","9.11111111111111","3","","1781","1780","18","27","2","25","0","4","1","123","1780","36","0","5","36","15764","15015","1373","570","0"
"toller-masse-mensch","ger000703","Q1669407","Toller","0","Masse Mensch","Ein Stück aus der sozialen Revolution des 20. Jahrhunderts","","https://www.projekt-gutenberg.org/toller/massemen/index.html","Reclam","Stuttgart","1979","52","1920","69","false","0.9622449300455337","0.216538789428815","1.783461210571185","die_frau","14.72463768115942","2","1920-11-15","1920","1921","68","69","6","55","8","11","1","508","1919","7","1","0","7","7412","6437","918","0","1458"
"treitschke-das-bauerngut","ger000554","Q110826897","Treitschke","0","Das Bauerngut","Ein Lustspiel in einem Aufzuge. Fortsetzung der beyden Billets, und des Stammbaumes","Comedy","https://books.google.com/books?id=i2rquT3ZEEgC&printsec=frontcover","","Grätz","1799","48","1799","6","false","1","1","1","several characters","5","1","","1799","1799","5","6","1","5","0","0","1","15","","12","0","0","12","7994","7880","581","352","0"
"uhland-ernst-herzog-von-schwaben","ger000091","Q55999188","Uhland","0","Ernst Herzog von Schwaben","Trauerspiel in fünf Aufzügen","Tragedy","http://www.textgridrep.org/textgrid:wpvj.0","","","","","1818","21","false","0.9160364145658262","0.680952380952381","1.319047619047619","kunrad|gisela|ernst","13.619047619047619","2","","1818","1818","19","21","1","20","0","3","1","143","","8","0","5","5","14453","14258","462","0","2102"
"uhland-ludwig-der-bayer","ger000279","Q55999162","Uhland","0","Ludwig der Bayer","Schauspiel in fünf Aufzügen","","http://www.textgridrep.org/textgrid:wp6p.0","","","","","1819","41","false","0.8837744544218871","0.22439024390243903","1.9012195121951219","friedrich","8.975609756097562","3","","1826","1819","32","41","2","39","0","8","1","184","1817/1818","13","0","5","12","15483","14990","1112","0","2115"
"vanoni-der-friseur","ger000592","Q113649510","Vanoni","0","Der Friseur","Schwank in einem Akte","Comedy","https://resolver.staatsbibliothek-berlin.de/SBB0003353200000000","","München","1843","32","1843","10","false","0.75","0.6666666666666666","1.3555555555555556","herr_von_hasenhein|herr_von_gumpelhein","6","3","1843-05-19","1843","1843","8","10","2","8","0","0","1","30","","28","0","0","28","7886","7524","807","305","2"
"vischer-faust","ger000064","Q1398532","Vischer","0","Faust","Der Tragödie dritter Teil","Tragedy","http://www.textgridrep.org/textgrid:wz0s.0","","","","","1862","68","false","0.9056648317721092","0.19271290605794555","1.9139596136962247","valentin","12.911764705882353","3","","","1862","51","68","8","46","14","14","1","439","","36","1","3","36","33840","32912","3308","156","4650"
"voss-die-tapetenwand","ger000757","Q137719626","Voß","0","Die Tapetenwand","Ein superfeines Lustspiel nach Duchrest Genlis","Comedy","https://books.google.com/books?id=bro9AAAAYAAJ&pg=PA377","Schmidt","Berlin","1809","56","1809","5","false","0.8666666666666666","0.8","1.2","graefin|marquise","3.2","2","","","1809","4","5","3","2","0","0","1","8","","14","0","0","14","7246","7162","423","348","0"
"voss-faust","ger000258","Q55999227","Voß","0","Faust","Trauerspiel mit Gesang und Tanz","Tragedy","http://www.textgridrep.org/textgrid:wzgs.0","Paetel","Berlin","1890","85","1823","72","false","0.7719877227409646","0.08176838810641628","2.180214240705734","faust","5.805555555555555","3","","","1823","38","72","13","48","11","22","6","209","","63","0","5","77","13370","12447","2989","39","1613"
"wagner-das-rheingold","ger000317","Q327717","Wagner","0","Das Rheingold","","","http://www.textgridrep.org/textgrid:wzph.0","","","","","1853","14","true","0.9725274725274726","0.8901098901098901","1.10989010989011","alberich|wotan|loge","11.571428571428571","2","","1869","1853","13","14","6","8","0","0","1","81","","4","38","0","4","10404","10082","2726","0","1876"
"wagner-der-fliegende-hollaender","ger000245","Q114640","Wagner","0","Der fliegende Holländer","","","http://www.textgridrep.org/textgrid:wzq0.0","","","","","1843","9","true","1","1","1","several characters","8","1","","1843","","8","9","3","6","0","3","1","36","","3","39","3","0","7017","6718","1635","0","828"
"wagner-die-kindermoerderin","ger000396","Q1213864","Wagner","0","Die Kindermörderin","Ein Trauerspiel","Tragedy","http://www.textgridrep.org/textgrid:wznj.0","Winkler","München","1971","67","1776","14","false","0.8547619047619047","0.5494505494505495","1.4505494505494505","evchen|magister","7.142857142857143","2","","1777","1776","11","14","6","8","0","0","1","50","","6","3","6","0","23297","23013","2159","726","10"
"wagner-die-meistersinger-von-nuernberg","ger000422","Q465540","Wagner","0","Die Meistersinger von Nürnberg","","","http://www.textgridrep.org/textgrid:wzp9.0","","","","","1868","32","true","0.8858208387514802","0.6108870967741935","1.3891129032258065","walther|david","18.9375","2","","1868","","31","32","3","26","3","10","1","303","","14","35","3","14","23376","22099","5902","0","3031"
"wagner-die-reue-nach-der-that","ger000264","Q55999240","Wagner","0","Die Reue nach der That","","","http://www.textgridrep.org/textgrid:wznr.0","Hadern","Potsdam","1923","118","1775","16","false","0.8787129537129538","0.6916666666666667","1.3083333333333333","langen|wilhelm|werner","10.375","2","","1775","1775","15","16","6","10","0","0","1","83","","6","0","6","0","21415","21141","2210","814","4"
"wagner-die-walkuere","ger000349","Q324319","Wagner","0","Die Walküre","","","http://www.textgridrep.org/textgrid:wzp6.0","","","","","1853","14","true","0.9332334332334332","0.7032967032967034","1.2967032967032968","bruennhilde|wotan","9.142857142857142","2","","1870","1853","13","14","11","3","0","0","1","64","","11","38","3","11","12854","12120","3565","0","2296"
"wagner-goetterdaemmerung","ger000319","Q272029","Wagner","0","Götterdämmerung","","","http://www.textgridrep.org/textgrid:wzp1.0","","","","","1853","15","true","0.8209686609686611","0.4","1.638095238095238","siegfried","5.6","3","","1876","1853","13","15","10","5","0","0","1","42","","12","36","3","11","12856","12319","4169","0","2055"
"wagner-lohengrin","ger000175","Q23085","Wagner","0","Lohengrin","Romantische Oper in drei Aufzügen","","http://www.textgridrep.org/textgrid:wzpz.0","","","","","1850","25","true","0.7585794924030219","0.49666666666666665","1.4173228346456692","elsa|ortrud","11.92","3","","1850","","20","25","6","18","1","15","2","149","","11","41","3","11","11960","10925","3830","0","1227"
"wagner-parsifal","ger000413","Q220340","Wagner","0","Parsifal","Ein Bühnenweihfestspiel","","http://www.textgridrep.org/textgrid:wzps.0","","","","","1877","23","true","0.9631093544137023","0.6126482213438735","1.3873517786561265","kundry|parsifal","13.478260869565217","2","","1882","1877","22","23","7","15","1","5","1","155","","3","44","3","0","10676","10453","3528","0","1293"
"wagner-siegfried","ger000105","Q333146","Wagner","0","Siegfried","","","http://www.textgridrep.org/textgrid:wzpd.0","","","","","1853","8","true","0.7291666666666666","0.6071428571428571","1.4285714285714286","siegfried|wandrer","4.25","3","","1876","1853","6","8","2","5","1","0","1","17","","8","36","3","8","15041","14528","3593","0","2766"
"wagner-tannhaeuser","ger000415","Q560619","Wagner","0","Tannhäuser und Der Sängerkrieg auf Wartburg","Große romantische Oper in drei Akten","","http://www.textgridrep.org/textgrid:wzpp.0","","","","","1845","17","true","0.9209736342089284","0.7426470588235294","1.2573529411764706","tannhaeuser","11.882352941176471","2","","1845","","16","17","4","13","0","6","1","101","","11","38","3","11","7847","7188","2056","0","882"
"wagner-tristan-und-isolde","ger000166","Q1324254","Wagner","0","Tristan und Isolde","","","http://www.textgridrep.org/textgrid:wzq9.0","","","","","1859","10","true","0.8892857142857142","0.8","1.2","isolde|brangaene|kurwenal","7.2","2","","1865","1859","9","10","2","8","0","1","1","36","1859","11","48","3","11","10931","10413","2162","0","2378"
"wagner-voltaire-am-abend-seiner-apotheose","ger000426","Q55999294","Wagner","0","Voltaire am Abend seiner Apotheose","Aus dem Französischen","","http://www.textgridrep.org/textgrid:wznq.0","Winkler","München","1971","14","1778","3","false","1","1","1","amme|voltaire|gespenst","2","1","","","1778","2","3","1","1","1","0","1","3","","1","1","0","1","4642","3756","1255","81","0"
"waldvogl-die-falschen-banknoten","ger000718","Q132589577","Waldvogl","0","Die falschen Banknoten","Ein Trauerspiel in drey Akten","Tragedy","https://books.google.com/books?id=FvdHAAAAcAAJ&printsec=frontcover","Stahel","Wien und Leipzig","1787","96","1787","18","false","0.7562493062493062","0.35294117647058826","1.8235294117647058","timur_sohn","6","4","","","1787","13","18","2","16","0","0","1","54","","35","0","3","35","14990","14539","1517","645","0"
"wallenrodt-noch-jemands-ankunft-auf-st-helena","ger000727","Q133884183","Wallenrodt","0","Noch Jemand's Ankunft auf St. Helena","Nachspiel in Einem Akt","","https://books.google.com/books?id=cvhBAAAAcAAJ&printsec=frontcover","Fresser","Königsberg","1816","20","1816","9","false","1","1","1","several characters","8","1","1816-03-13","1816","1816","8","9","1","8","0","0","1","36","","7","0","0","7","2660","2516","227","0","314"
"wedekind-der-kammersaenger","ger000003","Q56256400","Wedekind","0","Der Kammersänger","","","http://www.textgridrep.org/textgrid:x39r.0","","","","","1899","7","false","0.5047619047619047","0.42857142857142855","1.5714285714285714","gerardo","2.5714285714285716","2","","1899","1899","6","7","2","5","0","0","1","9","1897","10","1","0","10","10216","10044","1131","311","20"
"wedekind-der-marquis-von-keith","ger000425","Q21040523","Wedekind","0","Der Marquis von Keith","Schauspiel in fünf Aufzügen","","http://www.textgridrep.org/textgrid:x3d6.0","","","","","1900","23","false","0.8810325482387671","0.7035573122529645","1.2964426877470356","von_keith|anna|scholz","15.478260869565217","2","","1901","1900","22","23","8","15","0","0","1","178","","5","1","5","0","24502","23956","3179","996","0"
"wedekind-die-buechse-der-pandora","ger000436","Q1211843","Wedekind","0","Die Büchse der Pandora","Tragödie in drei Aufzügen mit einem Prolog","Tragedy","http://www.textgridrep.org/textgrid:x3bf.0","","","","","1902","23","false","0.9354555646115749","0.4901185770750988","1.2994350282485876","several characters","10.782608695652174","2","","1904","1902","18","23","6","17","0","0","2","124","1894/1902","4","4","3","0","20089","19327","3287","777","98"
"wedekind-die-zensur","ger000377","Q56439985","Wedekind","0","Die Zensur","Theodizee in einem Akt","","http://www.textgridrep.org/textgrid:x3cv.0","","","","","1908","4","false","1","1","1","several characters","3","1","","1909","1908","3","4","2","2","0","0","1","6","1907","3","0","0","3","8599","8500","698","203","40"
"wedekind-erdgeist","ger000140","Q478364","Wedekind","0","Erdgeist","Tragödie in vier Aufzügen","Tragedy","http://www.textgridrep.org/textgrid:x3f6.0","","","","","1895","13","false","0.7375846375846375","0.48717948717948717","1.5384615384615385","lulu","5.846153846153846","3","","1898","1895","11","13","3","10","0","0","1","38","1895","34","6","4","34","20088","18603","4188","1375","0"
"wedekind-franziska","ger000323","Q5493051","Wedekind","0","Franziska","Ein modernes Mysterium in fünf Akten","","http://www.textgridrep.org/textgrid:x37q.0","","","","","1912","35","false","0.924552171965965","0.2722689075630252","1.734453781512605","franziska","9.257142857142858","3","","1912","1912","33","35","12","21","2","2","1","162","1911","21","1","5","25","23053","22496","2109","915","637"
"wedekind-fritz-schwigerling","ger000135","Q56587571","Wedekind","0","Fritz Schwigerling oder Der Liebestrank","Schwank in drei Aufzügen","Comedy","http://www.textgridrep.org/textgrid:x3bs.0","","","","","1899","10","false","0.8300000000000001","0.6222222222222222","1.4","coelestin|fuerst","5.6","3","","1900","1899","8","10","3","7","0","0","1","28","","41","0","3","41","15124","14548","2792","895","4"
"wedekind-fruehlings-erwachen","ger000040","Q2549073","Wedekind","0","Frühlings Erwachen","Eine Kindertragödie","Tragedy","http://www.textgridrep.org/textgrid:x34j.0","","","","","1891","36","false","0.8371704629004287","0.2698412698412698","2.0365079365079364","melchior","9.444444444444445","4","","1906","1891","24","36","7","29","0","0","1","170","1890","19","17","3","19","18789","18464","800","776","0"
"wedekind-hidalla","ger000023","Q56192031","Wedekind","0","Hidalla oder Sein und Haben","Schauspiel in fünf Akten","","http://www.textgridrep.org/textgrid:x390.0","","","","","1904","15","false","0.9170829170829171","0.8380952380952381","1.161904761904762","several characters","11.733333333333333","2","","1905","1904","14","15","4","11","0","0","1","88","1903","5","0","5","0","19686","19295","2202","621","0"
"wedekind-koenig-nicolo","ger000191","Q56379521","Wedekind","0","König Nicolo oder So ist das Leben","Schauspiel in drei Aufzügen und neun Bildern mit einem Prolog","","http://www.textgridrep.org/textgrid:x3b4.0","","","","","1902","30","false","0.8762955222725338","0.3057471264367816","1.6942528735632183","koenig_nicolo","8.866666666666667","2","","1902","1902","29","30","2","25","3","3","1","133","1901","10","0","3","9","19243","18499","2338","395","380"
"wedekind-musik","ger000146","Q56192008","Wedekind","0","Musik","Sittengemälde in vier Bildern","","http://www.textgridrep.org/textgrid:x37n.0","","","","","1908","10","false","0.7449206349206349","0.5555555555555556","1.4444444444444444","klara","5","2","","1908","1908","9","10","5","5","0","0","1","25","1906","16","0","4","16","14298","13735","1654","311","20"
"wedekind-tod-und-teufel","ger000071","Q56449195","Wedekind","0","Tod und Teufel (Totentanz)","Drei Szenen","","http://www.textgridrep.org/textgrid:x3cm.0","","","","","1906","4","false","1","1","1","several characters","3","1","","1906","1906","3","4","2","2","0","0","1","6","1905","3","0","0","3","7935","7756","639","133","252"
